timestamp,name,method,confidence,status
2025-12-13 13:53:15,Unknown,OPENFACE,1.00,DENIED
2025-12-13 13:53:18,minhtri,OPENFACE,5.08,GRANTED
2025-12-13 13:53:22,minhtri,OPENFACE,5.09,GRANTED
2025-12-13 13:53:26,minhtri,OPENFACE,5.07,GRANTED
2025-12-13 13:53:30,minhtri,OPENFACE,5.07,GRANTED
2025-12-13 13:53:34,minhtri,OPENFACE,5.06,GRANTED
2025-12-13 13:53:39,minhtri,OPENFACE,5.07,GRANTED
2025-12-13 13:53:39,Unknown,OPENFACE,1.00,DENIED
2025-12-13 13:53:43,minhtri,OPENFACE,5.07,GRANTED
2025-12-13 13:53:44,Unknown,OPENFACE,1.00,DENIED
2025-12-13 13:57:02,minhtri,OPENFACE,5.09,GRANTED
2025-12-13 13:57:06,minhtri,OPENFACE,5.07,GRANTED
2025-12-13 13:57:10,minhtri,OPENFACE,5.07,GRANTED
2025-12-13 13:57:14,minhtri,OPENFACE,5.06,GRANTED
2025-12-13 13:57:22,Unknown,OPENFACE,1.00,DENIED
2025-12-13 13:57:24,minhtri,OPENFACE,5.07,GRANTED
2025-12-13 13:57:28,minhtri,LBPH,83.57,GRANTED
2025-12-13 13:57:31,minhtri,SFACE,0.11,GRANTED
2025-12-13 13:57:34,minhtri,SFACE,0.08,GRANTED
2025-12-13 13:57:38,minhtri,SFACE,-0.07,GRANTED
2025-12-13 13:57:41,minhtri,SFACE,-0.03,GRANTED
2025-12-13 13:57:44,minhtri,SFACE,-0.06,GRANTED
2025-12-13 13:57:47,minhtri,SFACE,-0.04,GRANTED
2025-12-13 13:57:51,minhtri,SFACE,-0.11,GRANTED
2025-12-13 13:57:54,minhtri,SFACE,-0.05,GRANTED
2025-12-13 13:57:57,minhtri,SFACE,-0.02,GRANTED
2025-12-13 13:58:00,minhtri,SFACE,-0.01,GRANTED
2025-12-13 13:58:04,minhtri,SFACE,0.02,GRANTED
2025-12-13 13:58:07,minhtri,SFACE,-0.03,GRANTED
2025-12-13 13:58:10,minhtri,SFACE,0.01,GRANTED
2025-12-13 13:58:13,minhtri,SFACE,-0.03,GRANTED
2025-12-13 13:58:16,minhtri,SFACE,-0.22,GRANTED
2025-12-13 13:58:19,minhtri,SFACE,-0.06,GRANTED
2025-12-13 13:58:22,minhtri,SFACE,-0.09,GRANTED
2025-12-13 13:58:26,minhtri,SFACE,-0.14,GRANTED
2025-12-13 13:58:29,minhtri,SFACE,-0.13,GRANTED
2025-12-13 13:58:32,minhtri,SFACE,-0.09,GRANTED
2025-12-13 13:58:35,minhtri,SFACE,-0.10,GRANTED
2025-12-13 13:58:39,minhtri,SFACE,-0.13,GRANTED
2025-12-13 13:58:42,minhtri,SFACE,-0.08,GRANTED
2025-12-13 13:58:45,minhtri,SFACE,-0.15,GRANTED
2025-12-13 13:58:48,minhtri,SFACE,-0.16,GRANTED
2025-12-13 13:58:51,minhtri,SFACE,0.15,GRANTED
2025-12-13 13:58:54,minhtri,SFACE,-0.08,GRANTED
2025-12-13 13:58:57,minhtri,SFACE,-0.07,GRANTED
2025-12-13 13:59:00,minhtri,SFACE,-0.17,GRANTED
2025-12-13 13:59:03,minhtri,SFACE,-0.11,GRANTED
2025-12-13 13:59:06,minhtri,SFACE,-0.10,GRANTED
2025-12-13 13:59:09,minhtri,SFACE,-0.10,GRANTED
2025-12-13 13:59:12,minhtri,SFACE,-0.16,GRANTED
2025-12-13 13:59:15,minhtri,SFACE,-0.09,GRANTED
2025-12-13 13:59:18,minhtri,SFACE,-0.13,GRANTED
2025-12-13 13:59:21,minhtri,SFACE,-0.17,GRANTED
2025-12-13 13:59:25,minhtri,SFACE,-0.05,GRANTED
2025-12-13 13:59:28,minhtri,SFACE,-0.04,GRANTED
2025-12-13 13:59:31,minhtri,SFACE,-0.07,GRANTED
2025-12-13 13:59:34,minhtri,SFACE,-0.06,GRANTED
2025-12-13 13:59:38,minhtri,SFACE,-0.06,GRANTED
2025-12-13 13:59:41,minhtri,SFACE,-0.06,GRANTED
2025-12-13 13:59:44,minhtri,SFACE,-0.03,GRANTED
2025-12-13 13:59:48,minhtri,SFACE,-0.05,GRANTED
2025-12-13 13:59:51,minhtri,SFACE,-0.16,GRANTED
2025-12-13 13:59:54,minhtri,SFACE,-0.16,GRANTED
2025-12-13 13:59:57,minhtri,SFACE,-0.08,GRANTED
2025-12-13 14:00:00,minhtri,SFACE,-0.09,GRANTED
2025-12-13 14:00:03,minhtri,SFACE,-0.20,GRANTED
2025-12-13 14:05:01,minhtri,LBPH,85.06,GRANTED
2025-12-13 14:05:06,Unknown,LBPH,103.76,DENIED
2025-12-13 14:05:16,Unknown,LBPH,116.45,DENIED
2025-12-13 14:05:19,Unknown,LBPH,114.24,DENIED
2025-12-13 14:05:48,Unknown,LBPH,130.38,DENIED
2025-12-13 14:06:30,Unknown,LBPH,101.31,DENIED
2025-12-13 14:06:45,Unknown,LBPH,102.16,DENIED
2025-12-13 14:07:10,Unknown,LBPH,104.73,DENIED
2025-12-13 14:07:19,Unknown,LBPH,99.74,DENIED
2025-12-13 14:07:22,Unknown,LBPH,116.23,DENIED
2025-12-13 14:07:26,Unknown,LBPH,126.06,DENIED
2025-12-13 14:07:29,Unknown,LBPH,102.14,DENIED
2025-12-13 14:07:33,Unknown,LBPH,100.93,DENIED
2025-12-13 14:07:36,Unknown,LBPH,102.39,DENIED
2025-12-13 14:07:47,Unknown,LBPH,128.95,DENIED
2025-12-13 14:07:50,Unknown,LBPH,114.08,DENIED
2025-12-13 14:07:53,Unknown,LBPH,116.17,DENIED
2025-12-13 14:07:57,Unknown,LBPH,116.74,DENIED
2025-12-13 14:08:01,Unknown,LBPH,114.73,DENIED
2025-12-13 14:08:04,Unknown,LBPH,112.94,DENIED
2025-12-13 14:08:14,Unknown,OPENFACE,1.00,DENIED
2025-12-13 14:08:23,Unknown,OPENFACE,1.00,DENIED
2025-12-13 14:08:27,Unknown,OPENFACE,5.10,DENIED
2025-12-13 14:08:31,Unknown,OPENFACE,5.09,DENIED
2025-12-13 14:08:33,minhtri,SFACE,-0.01,GRANTED
2025-12-13 14:08:36,minhtri,SFACE,-0.02,GRANTED
2025-12-13 14:08:39,minhtri,SFACE,0.01,GRANTED
2025-12-13 14:08:42,minhtri,SFACE,-0.07,GRANTED
2025-12-13 14:08:45,minhtri,SFACE,-0.02,GRANTED
2025-12-13 14:08:48,minhtri,SFACE,0.08,GRANTED
2025-12-13 14:08:55,minhtri,SFACE,0.13,GRANTED
2025-12-13 14:08:58,minhtri,SFACE,0.04,GRANTED
2025-12-13 14:09:01,minhtri,LBPH,93.37,GRANTED
2025-12-13 14:09:01,Unknown,LBPH,93.49,DENIED
2025-12-13 14:09:05,Unknown,LBPH,94.86,DENIED
2025-12-13 14:09:07,minhtri,LBPH,89.02,GRANTED
2025-12-13 14:09:08,Unknown,LBPH,94.10,DENIED
2025-12-13 14:09:11,Unknown,OPENFACE,5.11,DENIED
2025-12-13 14:09:11,minhtri,SFACE,0.04,GRANTED
2025-12-13 14:09:14,minhtri,SFACE,-0.05,GRANTED
2025-12-13 14:09:20,minhtri,SFACE,-0.01,GRANTED
2025-12-13 14:09:23,minhtri,SFACE,-0.03,GRANTED
2025-12-13 14:09:26,minhtri,SFACE,-0.01,GRANTED
2025-12-13 14:09:29,minhtri,SFACE,-0.04,GRANTED
2025-12-13 14:09:32,minhtri,SFACE,-0.00,GRANTED
2025-12-13 14:09:37,minhtri,SFACE,0.29,GRANTED
2025-12-13 14:09:41,minhtri,SFACE,0.02,GRANTED
2025-12-13 14:09:44,minhtri,SFACE,-0.07,GRANTED
2025-12-14 12:01:34,minhtri,LBPH,81.51,GRANTED
2025-12-14 12:01:37,minhtri,LBPH,86.78,GRANTED
2025-12-14 12:01:40,minhtri,LBPH,86.91,GRANTED
2025-12-14 12:01:42,Unknown,LBPH,90.54,DENIED
2025-12-14 12:01:43,minhtri,LBPH,86.64,GRANTED
2025-12-14 12:01:47,minhtri,LBPH,89.43,GRANTED
2025-12-14 12:01:50,minhtri,LBPH,89.04,GRANTED
2025-12-14 12:01:51,Unknown,OPENFACE,5.08,DENIED
2025-12-14 12:01:56,minhtri,OPENFACE,5.11,GRANTED
2025-12-14 12:02:00,minhtri,OPENFACE,5.10,GRANTED
2025-12-14 12:02:04,minhtri,OPENFACE,5.09,GRANTED
2025-12-14 12:02:07,minhtri,OPENFACE,5.08,GRANTED
2025-12-14 12:02:11,minhtri,OPENFACE,5.07,GRANTED
2025-12-14 12:02:16,minhtri,OPENFACE,5.06,GRANTED
2025-12-14 12:02:17,Unknown,OPENFACE,5.08,DENIED
2025-12-14 12:02:21,Unknown,OPENFACE,5.10,DENIED
2025-12-14 12:02:23,minhtri,OPENFACE,5.08,GRANTED
2025-12-14 12:02:26,minhtri,OPENFACE,5.09,GRANTED
2025-12-14 12:02:29,minhtri,SFACE,0.13,GRANTED
2025-12-14 12:02:32,minhtri,SFACE,0.11,GRANTED
2025-12-14 12:02:36,minhtri,SFACE,0.09,GRANTED
2025-12-14 12:02:39,minhtri,SFACE,0.11,GRANTED
2025-12-14 12:02:40,Unknown,SFACE,0.11,DENIED
2025-12-14 12:02:43,Unknown,SFACE,0.13,DENIED
2025-12-14 12:02:43,minhtri,SFACE,-0.01,GRANTED
2025-12-14 12:02:46,Unknown,SFACE,0.03,DENIED
2025-12-14 12:02:46,minhtri,SFACE,-0.02,GRANTED
2025-12-14 12:02:50,minhtri,SFACE,-0.01,GRANTED
2025-12-14 12:02:50,Unknown,SFACE,0.01,DENIED
2025-12-14 12:02:53,minhtri,SFACE,-0.03,GRANTED
2025-12-14 12:02:56,minhtri,SFACE,-0.03,GRANTED
2025-12-14 12:02:59,minhtri,SFACE,0.06,GRANTED
2025-12-14 12:03:02,minhtri,SFACE,0.04,GRANTED
2025-12-14 12:03:04,Unknown,OPENFACE,5.11,DENIED
2025-12-14 12:03:05,minhtri,LBPH,88.60,GRANTED
2025-12-14 12:03:08,Unknown,LBPH,91.75,DENIED
2025-12-14 12:03:09,minhtri,LBPH,88.87,GRANTED
2025-12-14 12:03:12,minhtri,LBPH,89.75,GRANTED
2025-12-14 12:03:12,Unknown,LBPH,122.84,DENIED
2025-12-14 12:03:15,minhtri,LBPH,87.18,GRANTED
2025-12-14 12:03:16,Unknown,LBPH,90.57,DENIED
2025-12-14 12:03:19,Unknown,LBPH,93.49,DENIED
2025-12-14 12:03:21,minhtri,LBPH,89.21,GRANTED
2025-12-14 12:03:23,Unknown,LBPH,90.71,DENIED
2025-12-14 12:03:24,minhtri,LBPH,89.54,GRANTED
2025-12-14 12:03:26,Unknown,LBPH,91.04,DENIED
2025-12-14 12:03:28,minhtri,LBPH,89.11,GRANTED
2025-12-14 12:03:30,Unknown,LBPH,90.66,DENIED
2025-12-14 12:03:32,minhtri,LBPH,89.03,GRANTED
2025-12-14 12:03:33,Unknown,LBPH,90.67,DENIED
2025-12-14 12:03:35,minhtri,LBPH,88.49,GRANTED
2025-12-14 12:03:36,Unknown,LBPH,90.67,DENIED
2025-12-14 12:03:40,Unknown,LBPH,95.79,DENIED
2025-12-14 12:03:42,minhtri,LBPH,88.63,GRANTED
2025-12-14 12:03:43,Unknown,LBPH,92.06,DENIED
2025-12-14 12:03:46,Unknown,LBPH,96.70,DENIED
2025-12-14 12:03:49,Unknown,LBPH,90.54,DENIED
2025-12-14 12:03:50,minhtri,LBPH,88.98,GRANTED
2025-12-14 12:03:53,Unknown,LBPH,96.64,DENIED
2025-12-14 12:03:55,minhtri,LBPH,88.50,GRANTED
2025-12-14 12:03:57,Unknown,LBPH,91.25,DENIED
2025-12-14 12:04:00,Unknown,LBPH,92.13,DENIED
2025-12-14 12:04:03,Unknown,LBPH,96.21,DENIED
2025-12-14 12:04:04,minhtri,LBPH,89.98,GRANTED
2025-12-14 12:04:07,Unknown,LBPH,90.41,DENIED
2025-12-14 12:04:08,minhtri,LBPH,89.52,GRANTED
2025-12-14 12:04:10,Unknown,LBPH,91.25,DENIED
2025-12-14 12:04:12,minhtri,LBPH,89.73,GRANTED
2025-12-14 12:04:13,Unknown,LBPH,92.31,DENIED
2025-12-14 12:04:15,minhtri,LBPH,87.73,GRANTED
2025-12-14 12:04:16,Unknown,LBPH,90.66,DENIED
2025-12-14 12:04:19,minhtri,LBPH,86.73,GRANTED
2025-12-14 12:04:20,Unknown,LBPH,90.10,DENIED
2025-12-14 12:04:23,Unknown,LBPH,96.51,DENIED
2025-12-14 12:04:26,minhtri,LBPH,89.66,GRANTED
2025-12-14 12:04:27,Unknown,LBPH,91.65,DENIED
2025-12-14 12:04:30,minhtri,LBPH,89.92,GRANTED
2025-12-14 12:04:30,Unknown,LBPH,95.04,DENIED
2025-12-14 12:04:33,Unknown,LBPH,93.42,DENIED
2025-12-14 12:04:35,minhtri,LBPH,89.76,GRANTED
2025-12-14 12:04:37,Unknown,LBPH,92.56,DENIED
2025-12-14 12:04:40,Unknown,LBPH,91.70,DENIED
2025-12-14 12:04:42,minhtri,LBPH,89.10,GRANTED
2025-12-14 12:04:43,Unknown,LBPH,91.14,DENIED
2025-12-14 12:04:46,Unknown,LBPH,93.10,DENIED
2025-12-14 12:04:49,Unknown,LBPH,91.78,DENIED
2025-12-14 12:04:52,Unknown,LBPH,91.93,DENIED
2025-12-14 12:04:53,minhtri,LBPH,89.86,GRANTED
2025-12-14 12:04:56,Unknown,LBPH,90.44,DENIED
2025-12-14 12:04:56,minhtri,LBPH,88.09,GRANTED
2025-12-14 12:04:59,Unknown,LBPH,90.56,DENIED
2025-12-14 12:05:02,Unknown,LBPH,92.91,DENIED
2025-12-14 12:05:05,Unknown,LBPH,96.25,DENIED
2025-12-14 12:05:08,Unknown,LBPH,93.26,DENIED
2025-12-14 12:05:09,minhtri,LBPH,89.14,GRANTED
2025-12-14 12:05:12,Unknown,LBPH,91.40,DENIED
2025-12-14 12:05:12,minhtri,LBPH,87.39,GRANTED
2025-12-14 12:05:15,Unknown,LBPH,91.94,DENIED
2025-12-14 12:05:18,minhtri,LBPH,89.69,GRANTED
2025-12-14 12:05:18,Unknown,LBPH,92.48,DENIED
2025-12-14 12:05:21,Unknown,LBPH,93.14,DENIED
2025-12-14 12:05:22,minhtri,LBPH,89.81,GRANTED
2025-12-14 12:05:25,Unknown,LBPH,91.15,DENIED
2025-12-14 12:05:26,minhtri,LBPH,89.18,GRANTED
2025-12-14 12:05:28,Unknown,LBPH,94.88,DENIED
2025-12-14 12:05:30,minhtri,LBPH,89.02,GRANTED
2025-12-14 12:05:31,Unknown,LBPH,91.98,DENIED
2025-12-14 12:05:33,minhtri,LBPH,89.88,GRANTED
2025-12-14 12:05:35,Unknown,LBPH,91.28,DENIED
2025-12-14 12:05:36,minhtri,LBPH,89.62,GRANTED
2025-12-14 12:05:38,Unknown,LBPH,90.12,DENIED
2025-12-14 12:05:39,minhtri,LBPH,89.09,GRANTED
2025-12-14 12:05:41,Unknown,LBPH,90.76,DENIED
2025-12-14 12:05:42,minhtri,LBPH,88.80,GRANTED
2025-12-14 12:05:45,Unknown,LBPH,90.11,DENIED
2025-12-14 12:05:46,minhtri,LBPH,87.14,GRANTED
2025-12-14 12:05:48,Unknown,LBPH,91.89,DENIED
2025-12-14 12:05:50,minhtri,LBPH,88.57,GRANTED
2025-12-14 12:05:51,Unknown,LBPH,90.01,DENIED
2025-12-14 12:05:54,minhtri,LBPH,88.04,GRANTED
2025-12-14 12:05:54,Unknown,LBPH,90.36,DENIED
2025-12-14 12:05:58,Unknown,LBPH,90.57,DENIED
2025-12-14 12:05:58,minhtri,LBPH,87.53,GRANTED
2025-12-14 12:06:01,Unknown,LBPH,93.49,DENIED
2025-12-14 12:06:04,Unknown,LBPH,94.66,DENIED
2025-12-14 12:06:07,Unknown,LBPH,92.87,DENIED
2025-12-14 12:06:10,Unknown,LBPH,93.63,DENIED
2025-12-14 12:06:12,minhtri,LBPH,89.84,GRANTED
2025-12-14 12:06:13,Unknown,LBPH,90.67,DENIED
2025-12-14 12:06:15,minhtri,LBPH,87.32,GRANTED
2025-12-14 12:06:17,Unknown,LBPH,91.74,DENIED
2025-12-14 12:06:20,Unknown,LBPH,92.40,DENIED
2025-12-14 12:06:23,Unknown,LBPH,91.78,DENIED
2025-12-14 12:06:24,minhtri,LBPH,89.25,GRANTED
2025-12-14 12:06:26,Unknown,LBPH,90.62,DENIED
2025-12-14 12:06:29,minhtri,LBPH,89.59,GRANTED
2025-12-14 12:06:29,Unknown,LBPH,94.33,DENIED
2025-12-14 12:06:33,Unknown,LBPH,90.14,DENIED
2025-12-14 12:06:35,minhtri,LBPH,89.96,GRANTED
2025-12-14 12:06:37,Unknown,LBPH,93.36,DENIED
2025-12-14 12:06:40,Unknown,LBPH,92.42,DENIED
2025-12-14 12:06:40,minhtri,LBPH,88.03,GRANTED
2025-12-14 12:06:43,Unknown,LBPH,90.94,DENIED
2025-12-14 12:06:44,minhtri,LBPH,90.00,GRANTED
2025-12-14 12:06:46,Unknown,LBPH,91.92,DENIED
2025-12-14 12:06:47,minhtri,LBPH,89.03,GRANTED
2025-12-14 12:06:49,Unknown,LBPH,90.46,DENIED
2025-12-14 12:06:51,minhtri,LBPH,89.40,GRANTED
2025-12-14 12:07:04,minhtri,LBPH,89.61,GRANTED
2025-12-14 12:07:04,Unknown,LBPH,91.58,DENIED
2025-12-14 12:07:07,Unknown,LBPH,97.39,DENIED
2025-12-14 12:07:10,Unknown,LBPH,90.63,DENIED
2025-12-14 12:07:13,Unknown,LBPH,94.53,DENIED
2025-12-14 12:07:14,minhtri,LBPH,89.99,GRANTED
2025-12-14 12:07:18,minhtri,LBPH,82.64,GRANTED
2025-12-14 12:07:18,Unknown,LBPH,91.23,DENIED
2025-12-14 12:07:38,Unknown,LBPH,90.98,DENIED
2025-12-14 12:07:38,minhtri,LBPH,87.77,GRANTED
2025-12-14 12:07:41,Unknown,LBPH,94.60,DENIED
2025-12-14 12:07:44,Unknown,LBPH,93.23,DENIED
2025-12-14 12:07:47,Unknown,LBPH,93.72,DENIED
2025-12-14 12:07:48,minhtri,LBPH,88.71,GRANTED
2025-12-14 12:07:51,Unknown,LBPH,90.97,DENIED
2025-12-14 12:07:54,Unknown,LBPH,91.27,DENIED
2025-12-14 12:07:57,Unknown,LBPH,90.29,DENIED
2025-12-14 12:08:00,Unknown,LBPH,92.21,DENIED
2025-12-14 12:08:02,minhtri,LBPH,88.73,GRANTED
2025-12-14 12:08:03,Unknown,LBPH,91.20,DENIED
2025-12-14 12:08:05,minhtri,LBPH,86.08,GRANTED
2025-12-14 12:08:08,minhtri,LBPH,87.92,GRANTED
2025-12-14 12:08:11,Unknown,LBPH,90.18,DENIED
2025-12-14 12:08:15,minhtri,LBPH,78.60,GRANTED
2025-12-14 12:08:18,minhtri,LBPH,85.41,GRANTED
2025-12-14 12:08:19,Unknown,LBPH,94.43,DENIED
2025-12-14 12:08:22,Unknown,LBPH,91.83,DENIED
2025-12-14 12:08:23,minhtri,LBPH,89.31,GRANTED
2025-12-14 12:08:25,Unknown,LBPH,93.75,DENIED
2025-12-14 12:08:28,Unknown,LBPH,95.07,DENIED
2025-12-14 12:08:35,Unknown,LBPH,101.31,DENIED
2025-12-14 12:08:36,minhtri,LBPH,82.89,GRANTED
2025-12-14 12:08:38,Unknown,LBPH,91.23,DENIED
2025-12-14 12:08:40,minhtri,LBPH,88.49,GRANTED
2025-12-14 12:08:41,Unknown,LBPH,90.18,DENIED
2025-12-14 12:08:44,minhtri,LBPH,88.71,GRANTED
2025-12-14 12:08:44,Unknown,LBPH,90.87,DENIED
2025-12-14 12:08:47,Unknown,LBPH,94.79,DENIED
2025-12-14 12:08:50,Unknown,LBPH,93.63,DENIED
2025-12-14 12:08:54,Unknown,LBPH,90.06,DENIED
2025-12-14 12:08:54,minhtri,LBPH,88.15,GRANTED
2025-12-14 12:08:57,Unknown,LBPH,93.86,DENIED
2025-12-14 12:17:43,Unknown,LBPH,110.98,DENIED
2025-12-14 12:18:19,minhtri,LBPH,89.55,GRANTED
2025-12-14 12:18:22,minhtri,LBPH,88.20,GRANTED
2025-12-14 12:18:24,Unknown,LBPH,90.35,DENIED
2025-12-14 12:18:25,minhtri,LBPH,86.12,GRANTED
2025-12-14 12:23:27,minhtri,LBPH,87.92,GRANTED
2025-12-14 12:23:31,minhtri,LBPH,88.09,GRANTED
2025-12-14 12:23:33,Unknown,LBPH,90.14,DENIED
2025-12-14 12:23:34,minhtri,LBPH,89.68,GRANTED
2025-12-14 12:23:37,Unknown,LBPH,90.91,DENIED
2025-12-14 12:23:37,minhtri,LBPH,88.61,GRANTED
2025-12-14 12:23:40,Unknown,LBPH,90.58,DENIED
2025-12-14 12:23:41,minhtri,LBPH,88.79,GRANTED
2025-12-14 12:23:44,minhtri,LBPH,87.97,GRANTED
2025-12-14 12:32:37,minhtri,LBPH,88.03,GRANTED
2025-12-14 12:32:40,minhtri,LBPH,87.51,GRANTED
2025-12-14 12:32:42,Unknown,LBPH,112.74,DENIED
2025-12-14 12:32:44,minhtri,LBPH,86.06,GRANTED
2025-12-14 12:39:25,minhtri,LBPH,89.60,GRANTED
2025-12-14 12:39:28,minhtri,LBPH,86.32,GRANTED
2025-12-14 12:39:31,minhtri,LBPH,87.99,GRANTED
2025-12-14 12:39:35,minhtri,LBPH,85.64,GRANTED
2025-12-14 12:44:25,minhtri,LBPH,83.87,GRANTED
2025-12-14 12:44:27,Unknown,LBPH,90.11,DENIED
2025-12-14 12:44:29,minhtri,LBPH,89.36,GRANTED
2025-12-14 12:44:32,minhtri,LBPH,89.71,GRANTED
2025-12-14 12:44:33,Unknown,LBPH,90.16,DENIED
2025-12-14 12:44:35,minhtri,LBPH,88.87,GRANTED
2025-12-14 12:44:38,minhtri,LBPH,88.99,GRANTED
2025-12-14 12:44:39,Unknown,LBPH,90.05,DENIED
2025-12-14 12:44:41,minhtri,LBPH,84.11,GRANTED
2025-12-14 12:52:13,minhtri,LBPH,82.55,GRANTED
2025-12-14 12:52:16,minhtri,LBPH,89.11,GRANTED
2025-12-14 13:10:53,minhtri,LBPH,70.51,GRANTED
2025-12-14 13:10:56,Unknown,LBPH,110.66,DENIED
2025-12-14 13:10:57,minhtri,LBPH,82.98,GRANTED
2025-12-14 13:11:00,minhtri,LBPH,72.39,GRANTED
2025-12-14 13:11:03,minhtri,LBPH,73.53,GRANTED
2025-12-14 13:11:06,minhtri,LBPH,74.43,GRANTED
2025-12-14 13:11:10,minhtri,LBPH,75.19,GRANTED
2025-12-14 13:11:11,Unknown,LBPH,74.17,DENIED
2025-12-14 13:11:14,Unknown,LBPH,73.33,DENIED
2025-12-14 13:11:15,minhtri,LBPH,71.79,GRANTED
2025-12-14 13:11:17,Unknown,LBPH,72.01,DENIED
2025-12-14 13:11:18,minhtri,LBPH,71.21,GRANTED
2025-12-14 13:11:21,minhtri,LBPH,67.52,GRANTED
2025-12-14 13:11:25,minhtri,LBPH,72.49,GRANTED
2025-12-14 13:11:28,minhtri,OPENFACE,0.19,GRANTED
2025-12-14 13:11:31,minhtri,OPENFACE,0.14,GRANTED
2025-12-14 13:11:35,minhtri,OPENFACE,0.15,GRANTED
2025-12-14 13:11:38,minhtri,OPENFACE,0.16,GRANTED
2025-12-14 13:11:42,minhtri,SFACE,0.20,GRANTED
2025-12-14 13:11:46,minhtri,SFACE,0.20,GRANTED
2025-12-14 13:11:49,minhtri,SFACE,0.24,GRANTED
2025-12-14 13:11:53,minhtri,SFACE,0.20,GRANTED
2025-12-14 13:11:58,minhtri,SFACE,0.34,GRANTED
2025-12-14 13:12:01,minhtri,SFACE,0.33,GRANTED
2025-12-14 13:12:05,minhtri,SFACE,0.25,GRANTED
2025-12-14 13:12:08,minhtri,SFACE,0.28,GRANTED
2025-12-14 13:12:12,minhtri,SFACE,0.27,GRANTED
2025-12-14 13:12:16,minhtri,SFACE,-0.00,GRANTED
2025-12-14 13:12:20,minhtri,SFACE,0.08,GRANTED
2025-12-14 13:12:23,minhtri,SFACE,0.04,GRANTED
2025-12-14 13:12:26,minhtri,SFACE,-0.00,GRANTED
2025-12-14 13:12:30,minhtri,SFACE,0.04,GRANTED
2025-12-14 13:12:33,minhtri,SFACE,0.06,GRANTED
2025-12-14 13:12:36,minhtri,SFACE,0.05,GRANTED
2025-12-14 13:38:47,minhtri,LBPH,79.60,GRANTED
2025-12-14 13:38:50,minhtri,LBPH,67.61,GRANTED
2025-12-14 13:38:53,minhtri,LBPH,63.70,GRANTED
2025-12-14 13:38:57,Unknown,LBPH,66.23,DENIED
2025-12-14 13:39:00,Unknown,LBPH,78.34,DENIED
2025-12-14 13:39:03,Unknown,LBPH,79.23,DENIED
2025-12-14 13:39:07,Unknown,OPENFACE,5.89,DENIED
2025-12-14 13:39:11,Unknown,OPENFACE,5.89,DENIED
2025-12-14 13:39:14,Unknown,OPENFACE,5.86,DENIED
2025-12-14 13:39:18,Unknown,OPENFACE,5.87,DENIED
2025-12-14 13:39:21,Unknown,OPENFACE,5.89,DENIED
2025-12-14 13:39:24,Unknown,OPENFACE,5.87,DENIED
2025-12-14 13:39:27,minhtri,SFACE,0.26,GRANTED
2025-12-14 13:39:30,minhtri,SFACE,0.18,GRANTED
2025-12-14 13:39:34,minhtri,SFACE,0.23,GRANTED
2025-12-14 13:39:37,minhtri,SFACE,0.08,GRANTED
2025-12-14 13:39:43,Unknown,OPENFACE,5.85,DENIED
2025-12-14 13:39:47,Unknown,OPENFACE,5.86,DENIED
2025-12-14 13:39:50,Unknown,OPENFACE,5.87,DENIED
2025-12-14 13:39:53,Unknown,OPENFACE,5.86,DENIED
2025-12-14 13:39:57,Unknown,OPENFACE,5.87,DENIED
2025-12-14 13:40:01,Unknown,OPENFACE,5.87,DENIED
2025-12-14 13:40:04,Unknown,OPENFACE,5.88,DENIED
2025-12-14 13:40:07,Unknown,OPENFACE,5.86,DENIED
2025-12-14 13:40:12,Unknown,OPENFACE,5.89,DENIED
2025-12-14 13:40:16,Unknown,OPENFACE,5.83,DENIED
2025-12-14 13:40:19,Unknown,OPENFACE,5.89,DENIED
2025-12-14 13:40:23,Unknown,OPENFACE,5.84,DENIED
2025-12-14 13:40:28,Unknown,OPENFACE,5.84,DENIED
2025-12-14 13:40:41,Unknown,OPENFACE,5.87,DENIED
2025-12-14 13:44:04,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:44:26,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:44:48,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:44:51,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:44:54,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:44:58,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:01,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:09,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:12,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:15,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:18,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:22,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:25,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:28,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:31,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:34,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:37,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:41,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:44,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:47,Unknown,OPENFACE,1.00,DENIED
2025-12-14 13:45:51,Unknown,OPENFACE,1.00,DENIED
